tweet_id,text,retweet_count,favourite_count,followers_count,manual_sentiment,processed_text,polarity,sentiment
1428196511561682944,"This is a very good opportunity 

@cryptogallant 
@Crypto_Lord10 

@CornDeFi #YieldFarming #Airdrop #Giveaway #PancakeSwap #BTC  #Binance  #BNB  #BSC https://t.co/0XMRgPot5P",0,1,34,,good opportun cryptogal crypto_lord10 corndefi yieldfarm airdrop giveaway pancakeswap btc binanc bnb bsc http co 0xmrgpot5p,0.7,Positive
1428196489214316549,#BTC sliding and taking #Doge with it.  DOGEBEAR2021 up over 10.0.  Finding support.  #Dogecoin #DogeFam #DogeHouse #Dogearmy,1,8,7680,,btc slide take doge dogebear2021 10 0 find support dogecoin dogefam dogehous dogearmi,0.0,Neutral
1428196445832716288,"Share this for awareness! #Cardano #ADA #Ethereum  #BTC 
https://t.co/j0S6g8RY2E",1,1,18,,share awar cardano ada ethereum btc http co j0s6g8ry2e,0.0,Neutral
1428196424022253577,"#BTC has been in a descending wedge since August 16.

Zoom out and you shall see. 
43.7k being the lowest. 

Stop being over bearish. 

#cryptocurrecy $shib #bitcoin",1,1,218,,btc descend wedg sinc august 16 zoom shall see 43 7k lowest stop bearish cryptocurreci shib bitcoin,0.0,Neutral
1428196304925208580,Cryptocurrencies are painting Sheep in the loo #ETH #BTC #cryptotrading #crypto #elonmusk #Doge #XRP #USDT #DOT #USDC #ICP #cryptocrash,1,1,26,,cryptocurr paint sheep loo eth btc cryptotrad crypto elonmusk doge xrp usdt dot usdc icp cryptocrash,0.0,Neutral
1428196273824403461,"🐮 BULLWHALE! just LONGED $3,271,772 worth of #Bitcoin #BTC at $44,200 on #Binance Futures",1,1,2433,,bullwhal long 3 271 772 worth bitcoin btc 44 200 binanc futur,0.125,Positive
1428196227770945540,"1 Bitcoin ( #BTC )
Dollar: 44,241.38$ 

1 Bitcoin Cash ( #BCH )
Dollar: 6,27.79$ 

1 Ethereum ( #ETH )
Dollar: 2,975.03$ 

1 Ripple ( #XRP )
Dollar: 1.11804$ 

Date: 19 Aug 2021 3:24

#Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple",1,1,5429,,1 bitcoin btc dollar 44 241 38 1 bitcoin cash bch dollar 6 27 79 1 ethereum eth dollar 2 975 03 1 rippl xrp dollar 1 11804 date 19 aug 2021 3 24 bitcoin ethereum cryptocurr crypto altcoin blockchain rippl,0.0,Neutral
1428196225296175104,"#Binance Will List @MOBOX_Official $MBOX

#alts #BTC #BITCOIN",1,3,96,,binanc list mobox_offici mbox alt btc bitcoin,0.0,Neutral
1428196205872492544,"#MOONBTCB #BSC #BTC
Who wouldn't want to earn passive income in BTC. You can be among the first to create something big together.",1,1,12613,,moonbtcb bsc btc want earn passiv incom btc among first creat someth big togeth,0.125,Positive
1428196195915157505,"#Cardano $ADA #ETH #BTC #BITCOIN

Stake and join our Discord for more Cardano https://t.co/XslAYeUIgh
 https://t.co/RI8f1QQRRM",2,2,752,,cardano ada eth btc bitcoin stake join discord cardano http co xslayeuigh http co ri8f1qqrrm,0.0,Neutral
1428196184720437259,#bitcoin #altcoin #btc Head and shoulder formation might be something to worry about for longs who are sitting on high Leverage. https://t.co/pAAU8bqX4W,1,2,7,,bitcoin altcoin btc head shoulder format might someth worri long sit high leverag http co paau8bqx4w,0.055,Positive
1428196173727387648,#BTC   Orca was beside himself on how BTC took him out like i said n rolled over... i gave him the lower high setup below 20ma line hourly...   he shorted 20 BTC  around 44.87+ avg   partial cover 44.264K avg   trigger candle 9pm 60mins,1,1,595,,btc orca besid btc took like said n roll gave lower high setup 20ma line hour short 20 btc around 44 87 avg partial cover 44 264k avg trigger candl 9pm 60min,0.02,Positive
1428196105184026629,"#Mayo with the #fibonacci though ? #BTC 

Fib is powerful. it's in all nature, charts and foods! https://t.co/TOIQ7zYBtw",1,1,76,,mayo fibonacci though btc fib power natur chart food http co toiq7zybtw,0.0,Neutral
1428196071356846081,bruh #btc what happened mateee where the whales at lol,1,2,1,,bruh btc happen matee whale lol,0.8,Positive
1428195919552335873,"From the great @BettyBowers 

#Streamer #USA #RealEstate #100DaysOfCode #BTC #cosplay #AnimalCrossing #gamedev #investing #branding #marketing #smallstreamersconnect #startups #Zelda #valorant #CallofDuty #nftcollectors #NFTartist #WomenInStem #womenwhocode #bossbabes @KittyPlays https://t.co/9sqBvAS0EF",6,2,502,,great bettybow streamer usa realest 100daysofcod btc cosplay animalcross gamedev invest brand market smallstreamersconnect startup zelda valor callofduti nftcollector nftartist womeninstem womenwhocod bossbab kittyplay http co 9sqbvas0ef,0.8,Positive
1428195809280073732,"Reversals start on lower timeframes and progress to higher ones. $btc is testing the 12h Kijun sen ATM

#btc #bitcoin https://t.co/GLE9qGLusr",1,16,14893,,revers start lower timefram progress higher one btc test 12h kijun sen atm btc bitcoin http co gle9qglusr,0.25,Positive
1428195757715124229,Lose this lvl and v freefall to 40ks imo #BTC https://t.co/00Yyi9mBRM,2,23,50424,,lose lvl v freefal 40ks imo btc http co 00yyi9mbrm,0.0,Neutral
1428195717730881539,"New Listing on #Binance! MOBOX (#MBOX $MBOX) 
Binance will list MOBOX (MBOX) and open trading for MBOX/#BTC, MBOX/#BNB, MBOX/#BUSD and MBOX/#USDT 
trading pairs at 2021-08-19 08:00 AM (UTC).

MOBOX Price (MBOX) $2.93 +56%",1,6,26927,,new list binanc mobox mbox mbox binanc list mobox mbox open trade mbox btc mbox bnb mbox busd mbox usdt trade pair 2021 08 19 08 00 utc mobox price mbox 2 93 56,0.06818181818181818,Positive
1428195655625830405,#btc $btc this will be the last chance to buy in cheap,0,1,784,,btc btc last chanc buy cheap,0.2,Positive
1428195650471174145,"@AirdropStario Good project
@Adebayo56260686
@adediji_oluyemi
@TemmyOlofin2 

#cryptocurrency #Bitcoin #Airdrop #BSC #Bitcoin #ETH #BTC #GDCSS",0,0,24,,airdropstario good project adebayo56260686 adediji_oluyemi temmyolofin2 cryptocurr bitcoin airdrop bsc bitcoin eth btc gdcss,0.7,Positive
1428195567453171718,"@CornDeFi #YieldFarming #Airdrop #Giveaway #PancakeSwap #BTC #Binance #BNB #BSC #cryptocurrency
What a great project. this is a best project. This project has a great attraction. I satisfied to see this amazing project. 

@sanketpatel
@RohitSh
@ramesh78
@ronaldocr https://t.co/LOe9vnWv6g",1,1,24,,corndefi yieldfarm airdrop giveaway pancakeswap btc binanc bnb bsc cryptocurr great project best project project great attract satisfi see amaz project sanketpatel rohitsh ramesh78 ronaldocr http co loe9vnwv6g,0.8666666666666667,Positive
1428195537799421956,"@CornDeFi @CornDeFi #YieldFarming #Airdrop #PancakeSwap #BTC #Binance #BNB #BSC #cryptocurrency #DeFinTech 
@Lamthan04142631 @khacnhanh @Thng07058281
0xbBe69F3E219E76B28d7dA02098369A12a2Bd423C

Great team",0,0,46,,corndefi corndefi yieldfarm airdrop pancakeswap btc binanc bnb bsc cryptocurr defintech lamthan04142631 khacnhanh thng07058281 0xbbe69f3e219e76b28d7da02098369a12a2bd423c great team,0.8,Positive
1428195475337981952,@ash_shib Holding #shib &amp; #saitama but that #babytrump dip had to be eaten.. It's the smart buy right now. Tokenomics alone are above and beyond any other coin.🚀 #babytrumptoken #BABYTRUMPARMY  #ShibaArmy  #stimulus #SaitamaInuWolfPack #dogearmy #KLEERUN  #HOKK  #BTC  #Ethereum $DIRE,0,0,71,,ash_shib hold shib amp saitama babytrump dip eaten smart buy right tokenom alon beyond coin babytrumptoken babytrumparmi shibaarmi stimulus saitamainuwolfpack dogearmi kleerun hokk btc ethereum dire,0.25,Positive
1428195439224836101,"#BTC Derivs Sheet (Tweet every 15 min.)
CME Delayed (10 min)
GS Delayed (15 min) and OI = SHARES OUT https://t.co/GR6ZQAjQQk",0,0,30800,,btc deriv sheet tweet everi 15 min cme delay 10 min g delay 15 min oi share http co gr6zqajqqk,0.0,Neutral
1428195429796093958,"Buy BTC With Your Credit Card / Fast Crypto Exchange 

https://t.co/GwaCvQyQbc 

#Bitcoin #BTC #ETH #XRP #Cryptocurrency 23:21 https://t.co/XTJMtGMcQ9",0,0,10274,,buy btc credit card fast crypto exchang http co gwacvqyqbc bitcoin btc eth xrp cryptocurr 23 21 http co xtjmtgmcq9,0.2,Positive
1428195348262973440,"#CryptoQuant The netflow is a bit positive around zero.
💥 #btc is consolidating and will pump again soon 🔥💥😜 https://t.co/NsLpEcJpw3",0,0,99,,cryptoqu netflow bit posit around zero btc consolid pump soon http co nslpecjpw3,0.0,Neutral
1428195293787459585,"🔽🔽 ₿1 = $44,275 (03:21 UTC)
$BTC prices continue to fall!
Change since midnight: -1.15%
#Bitcoin $btcusd #btcusd #btc https://t.co/M8uMrhVjwt",2,2,17518,,1 44 275 03 21 utc btc price continu fall chang sinc midnight 1 15 bitcoin btcusd btcusd btc http co m8umrhvjwt,0.0,Neutral
1428195255740891142,"@kyled116 #btc will be the pillar financial institutions 🏦 use to build out from… but will become obsolete in a few years. Pay phones, Walkman, dvds, etc",0,1,3,,kyled116 btc pillar financi institut use build becom obsolet year pay phone walkman dvd etc,0.0,Neutral
1428195151336415237,@Nishant_Bliss Hypothetically if #btc roars back to over 65k. It would possibly run in unison as far as gains.,0,1,196,,nishant_bliss hypothet btc roar back 65k would possibl run unison far gain,0.05,Positive
1428195084755947522,"Prices with 24h % change
#USDT #BTC #ETH #ATOM #AR #LUNA #AVAX #Binance

$BTC $44250.02 (-1.14%)
$ETH $2977.19 (-1.59%)

Noticeable Movers
$ATOM $19.555 (26.92%)
$AR $30.064 (27.41%)
$LUNA $30.279 (28.14%)
$AVAX $29.839 (29.52%)

Which #crypto would you buy?",0,0,58,,price 24h chang usdt btc eth atom ar luna avax binanc btc 44250 02 1 14 eth 2977 19 1 59 notic mover atom 19 555 26 92 ar 30 064 27 41 luna 30 279 28 14 avax 29 839 29 52 crypto would buy,0.0,Neutral
1428195053445525504,"M X S 

Join the biggest and the best community and project in the crypto 

https://t.co/QykT7lwyqO

$MXS #MXS #BTc #Bitcoin #Eth #ethereum #cryptocurrency #Crypto #blockchain 

@TimmyTimX2 @_Rokutaro_ @MXSSamurai_ @BanksShilton @BashirElChamaa @MXSMoonWalker @NasWassim https://t.co/OrxQnkfAYk",3,4,5971,,x join biggest best communiti project crypto http co qykt7lwyqo mx mx btc bitcoin eth ethereum cryptocurr crypto blockchain timmytimx2 _rokutaro_ mxssamurai_ banksshilton bashirelchamaa mxsmoonwalk naswassim http co orxqnkfayk,1.0,Positive
1428195050970763266,"#ADA has literally become a stable coin . It stays stable during the dips and goes parabolic during the pump😂.

#btc #XRP #ETH #MATIC #ADA #altcoin https://t.co/NqsEBnuNLX",0,2,447,,ada liter becom stabl coin stay stabl dip go parabol pump btc xrp eth matic ada altcoin http co nqsebnunlx,0.0,Neutral
1428195016443191302,"How about this : The higher #btc value.. the less btc sold (by whale,shark). Reply here your math.",0,1,130,,higher btc valu le btc sold whale shark repli math,0.25,Positive
1428194898881093635,"Top 10 speculation at the top of the whole crypto mania cycle phases. No stable coins.

1. $ETH
2. #BTC
3. $UNI
4. $BNB
5. $DOGE
6. $DOT
7. $SOL
8. $KSM
9. $LUNA
10. $SUSHI",0,1,1211,,top 10 specul top whole crypto mania cycl phase stabl coin 1 eth 2 btc 3 uni 4 bnb 5 doge 6 dot 7 sol 8 ksm 9 luna 10 sushi,0.39999999999999997,Positive
1428194763908521991,ENJ__Enjin Coin   |CRYPTO |CRYPTO NOW BUY___   #CURRENCY   #TV   #ETH   #IOTA   #CRYPTO   #THETA   #ADA   #NEO   #TETHER   #BTC      38,0,0,1,,enj__enjin coin crypto crypto buy___ currenc tv eth iota crypto theta ada neo tether btc 38,0.0,Neutral
1428194732597911555,#btc just dropped below $44500. A crucial support.,1,1,17,,btc drop 44500 crucial support,0.0,Neutral
1428194719268368385,"#BTC prob wants $42-43k test, if we bounce from there get ready for new highs IMO https://t.co/fTTOmgOAIn",0,1,1885,,btc prob want 42 43k test bounc get readi new high imo http co fttomgoain,0.1481818181818182,Positive
1428194656735485955,Choppy day in the crypto world. Bring it. #BTC #DOGE,0,2,755,,choppi day crypto world bring btc doge,0.0,Neutral
1428194531363758083,no trade: #BTC price is 32336 at time 08/19/21 - 04:18:04,0,0,1520,,trade btc price 32336 time 08 19 21 04 18 04,0.0,Neutral
1428194415852457987,"You can now purchase a used #Tesla with #dogecoin + #BITCOIN  officially.

What a strange world we live in and what a time to be alive.

#Crypto #dogearmy #dogecoin $doge #Blockchain #trading #investing #altcoin #Altcoins #BTC @Tesla @dogecoin https://t.co/JwU0OE0IWS",0,0,12871,,purchas use tesla dogecoin bitcoin offici strang world live time aliv crypto dogearmi dogecoin doge blockchain trade invest altcoin altcoin btc tesla dogecoin http co jwu0oe0iw,0.13636363636363635,Positive
1428194409955397633,#Bitcoin Price Indicator and prediction tool. Displays $BTC news articles sorted by sentiment along w/ overall #BTC news volume. News data is compiled from Google's RSS news feed. All of the news articles are processed through a Sentiment Analysis model. https://t.co/7NMp6r8TFt,0,1,584,,bitcoin price indic predict tool display btc news articl sort sentiment along w overal btc news volum news data compil googl r news feed news articl process sentiment analysi model http co 7nmp6r8tft,0.0,Neutral
1428194384206569474,The current price of #BTC is $44359.54 in USD,0,0,330,,current price btc 44359 54 usd,0.0,Neutral
1428194332520091651,"[SCAN RESULTS - 15m - #BTC PAIR]

Binance top 5 bullish strength
1: $PIVX
2: $TORN
3: $FIRO
4: $ORN
5: $SCRT

Binance top 5 bullish reversal strength
1: $FIS
2: $XVG
3: $EGLD
4: $RUNE
5: $UMA

All results for free on https://t.co/vMSA8RwQ1G website!",0,1,63357,,scan result 15m btc pair binanc top 5 bullish strength 1 pivx 2 torn 3 firo 4 orn 5 scrt binanc top 5 bullish revers strength 1 fis 2 xvg 3 egld 4 rune 5 uma result free http co vmsa8rwq1g websit,0.4666666666666666,Positive
1428194322663362564,"Support line almost beak, will #BTC back to 38k? https://t.co/pxXGiKojsp",0,0,30,,support line almost beak btc back 38k http co pxxgikojsp,0.0,Neutral
1428194312878235648,#BTC is now at $44344.54,0,0,10,,btc 44344 54,0.0,Neutral
1428194252362747907,"#BTC 

this is why i think BTC will got to 2mil a piece in the end...two giga brains from cornell try to talk the third giga brain from cornell into BTC..and y just know...after david did drop the mic next thing he did was call up his allocator

😇😆

https://t.co/UFEecxbm0f",0,7,3555,,btc think btc got 2mil piec end two giga brain cornel tri talk third giga brain cornel btc know david drop mic next thing call alloc http co ufeecxbm0f,0.0,Neutral
1428194248395051010,"[SCAN RESULTS - 15m - KUCOIN]

KuCoin top 5 bullish trend (#BTC pair)
1: $XDB
2: $IOTX
3: $POWR
4: $CUSD
5: $OMG

KuCoin top 5 bullish trend (#USDT pair)
1: $BTC3S
2: $ORN
3: $ETH3S
4: $NGM
5: $PIVX

Ranking for KuCoin symbols not listed on Binance",0,0,63357,,scan result 15m kucoin kucoin top 5 bullish trend btc pair 1 xdb 2 iotx 3 powr 4 cusd 5 omg kucoin top 5 bullish trend usdt pair 1 btc3s 2 orn 3 eth3 4 ngm 5 pivx rank kucoin symbol list binanc,0.06666666666666665,Positive
1428194094170349568,#DXY reached 3… Now dump it &amp; pump #BTC please? https://t.co/schpeySft9 https://t.co/EEZEDFCU51,0,0,54,,dxi reach 3 dump amp pump btc pleas http co schpeysft9 http co eezedfcu51,0.0,Neutral
1428193938586804226,Me waiting for my #BTC withdraw from @BlockFi https://t.co/4ckO4avANY,0,0,28,,wait btc withdraw blockfi http co 4cko4avani,0.0,Neutral
1428193817522491393,"Closed Sell 1.0 Lots #Forex #BTC #Trading #GBPUSD 1.37209 for +5.2 pips, total for today +167.1 pips",0,0,1515,,close sell 1 0 lot forex btc trade gbpusd 1 37209 5 2 pip total today 167 1 pip,0.0,Neutral
1428193817098862598,"Closed Sell 1.0 Lots #Forex #BTC #Trading #EURUSD 1.16787 for +5.7 pips, total for today +161.9 pips",0,0,1515,,close sell 1 0 lot forex btc trade eurusd 1 16787 5 7 pip total today 161 9 pip,0.0,Neutral
1428193816671105024,"Closed Sell 1.0 Lots #Forex #BTC #Trading #EURUSD 1.16796 for +5.6 pips, total for today +156.2 pips",0,0,1515,,close sell 1 0 lot forex btc trade eurusd 1 16796 5 6 pip total today 156 2 pip,0.0,Neutral
1428193723775553542,"FlareDaily - CFTC &amp; SEC + Empower Oversight Whistleblowers - Antinalysis
https://t.co/0s70wIYFwq

#FlareDaily #CFTC #SEC #EmpowerOversight #WatchDog #Whistleblower #Darknet #Antinalysis #Brazil #BTC #ETH #XRP #CryptoNews https://t.co/PgpWYWFUTF",1,1,1043,,flaredaili cftc amp sec empow oversight whistleblow antinalysi http co 0s70wiyfwq flaredaili cftc sec empoweroversight watchdog whistleblow darknet antinalysi brazil btc eth xrp cryptonew http co pgpwywfutf,-0.1,Negative
1428193637058420737,"The volatility on #Bitcoin increases, the price movements become larger.

#BTC #ether #Ethereum #BNB #Cryptocurency #blockchain https://t.co/SqGowUur9D",0,0,57,,volatil bitcoin increas price movement becom larger btc ether ethereum bnb cryptocur blockchain http co sqgowuur9d,0.0,Neutral
1428193595564208146,"https://t.co/DTdP2yzfih TA: #Bitcoin Turns Red, What Could Trigger More Downsides https://t.co/02WKNBr4Fq #btc #lightningnetwork",0,0,77262,,http co dtdp2yzfih ta bitcoin turn red could trigger downsid http co 02wknbr4fq btc lightningnetwork,0.0,Neutral
