tweet_id,date,text,retweet_count,favourite_count,followers_count,crypto_name,processed_text,polarity,sentiment
1.4285763161403105e+18,2021-08-20 04:35:10,We all in 💋💯 #XRP #XRPCommunity #BTC #Bitcoin  Be Original and live life on the edge ❤️ https://t.co/UVK1OeKZ4s,0,1.0,124.0,BTC,xrp xrpcommun btc bitcoin origin live life edg http co uvk1oekz4,0.13636363636363635,Positive
1.4285760739948052e+18,2021-08-20 04:34:12,"#Bitcoin Nodes are spreading more and more.
India also still have chance to make #BTC Nodes.
Government needs to accept #cryptocurrency 

#Bitcoin #IndiaWantsCrypto #IndiaCryptoWorld https://t.co/UcF5yfVJyA",0,2.0,33.0,BTC,bitcoin node spread india also still chanc make btc node govern need accept cryptocurr bitcoin indiawantscrypto indiacryptoworld http co ucf5yfvjya,0.0,Neutral
1.4285760538958684e+18,2021-08-20 04:34:07,"Worldline, #BitcoinSuisse ⁦@BitcoinSuisseAG⁩ Will Offer #Crypto Payments In #Switzerland. via ⁦@pymnts⁩ #Bitcoin #BTC  https://t.co/TdrMxbMp4w",0,2.0,542.0,BTC,worldlin bitcoinsuiss bitcoinsuisseag offer crypto payment switzerland via pymnt bitcoin btc http co tdrmxbmp4w,0.0,Neutral
1.428575968105431e+18,2021-08-20 04:33:47,"What about ""REEF""? Today positive sign or negative sign... #bnb #btc #Reef #cryptocurrency https://t.co/V6cb6Ui7vO",0,0.0,2.0,BTC,reef today posit sign negat sign bnb btc reef cryptocurr http co v6cb6ui7vo,0.0,Neutral
1.4285758426369434e+18,2021-08-20 04:33:17,"@DNPthree @JebTheGreat_ I think i want #BTC

#20kday 
Lord thanks you ... 
Hoping to pick ...
@jo1jeh
@pagaduan_may 
@bellealexi57 @GerLadine_762
🙏🏻🙏🏻🙏🏻🍀🍀🍀🍀 https://t.co/4g7wZVCLck",0,0.0,232.0,BTC,dnpthree jebthegreat_ think want btc 20kday lord thank hope pick jo1jeh pagaduan_may bellealexi57 gerladine_762 http co 4g7wzvclck,0.0,Neutral
1.4285757185317683e+18,2021-08-20 04:32:47,"⬆️⬆️ $BTC BUYING PRESSURE ALERT 📈 Price trading around 47130
          🎵 powered by https://t.co/PXPhJJ4xqa 🗣️ #Bitcoin #crypto #BTC",0,0.0,2786.0,BTC,btc buy pressur alert price trade around 47130 power http co pxphjj4xqa bitcoin crypto btc,0.0,Neutral
1.4285757040740024e+18,2021-08-20 04:32:44,"It is sooo funny to see the battles over #bitcoin &amp; it's future fought by academics, economists, wall-streeters &amp; politicians.
#btc just doesn't care, it continues to do what it was designed to do, while helping millions in developed nations escape repressive monetary policy. https://t.co/FAun6LV2Vo",0,0.0,29.0,BTC,sooo funni see battl bitcoin amp futur fought academ economist wall streeter amp politician btc care continu design help million develop nation escap repress monetari polici http co faun6lv2vo,0.0,Neutral
1.4285757010498888e+18,2021-08-20 04:32:43,"#ALTCOINS are going up! Use https://t.co/Zx21aDT83b to track every coin, including advanced metrics not available elsewhere.

#BTC #ETH $CHSB $FTM $ALGO $GRT $CRV $KSM $ADA $RUNE $SUSHI $MATIC $DOT $TEL $VET $XDC $FTT $NEO $SC $KLAY https://t.co/7ZLAr65WAL",0,0.0,388.0,BTC,altcoin go use http co zx21adt83b track everi coin includ advanc metric avail elsewher btc eth chsb ftm algo grt crv ksm ada rune sushi matic dot tel vet xdc ftt neo sc klay http co 7zlar65wal,0.0,Neutral
1.4285756879343616e+18,2021-08-20 04:32:40,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/1ZMV3icKGf
#bitcoinmining #cryptonews #btc #eth https://t.co/2b8vpC34hU",0,0.0,3.0,BTC,crypto strategi iconomi outperform btc check http co 1zmv3ickgf bitcoinmin cryptonew btc eth http co 2b8vpc34hu,0.0,Neutral
1.428575631202214e+18,2021-08-20 04:32:26,"🚨🚨 1,093.5,092 #BTC ($51,539,036) transferred from Unknown Wallet to Unknown Wallet  

 TX: https://t.co/kacbSN9MBR 

 #Blockchain #BTC",0,0.0,164.0,BTC,1 093 5 092 btc 51 539 036 transfer unknown wallet unknown wallet tx http co kacbsn9mbr blockchain btc,-0.1,Negative
1.428575519847723e+18,2021-08-20 04:32:00,"On-chain data shows @glassnode shows that in the last 30 days #cryptocurrency investors have withdrawn over 111,000 $BTC from exchanges presumably to hold for the long run.

#Bitcoin exchange flows have come to the dominance of outflows through Aug as investors withdraw #BTC. https://t.co/uyOn7CaG9v",1,1.0,65.0,BTC,chain data show glassnod show last 30 day cryptocurr investor withdrawn 111 000 btc exchang presum hold long run bitcoin exchang flow come domin outflow aug investor withdraw btc http co uyon7cag9v,-0.025,Negative
1.42857547676792e+18,2021-08-20 04:31:49,"[SCAN RESULTS - 15m - #BTC PAIR]

Binance top 5 bullish strength
1: $WAN
2: $APPC
3: $FLM
4: $FOR
5: $REQ

Binance top 5 bullish reversal strength
1: $CKB
2: $ARPA
3: $CELO
4: $IOTX
5: $TRU

All results for free on https://t.co/vMSA8RwQ1G website!",0,1.0,63487.0,BTC,scan result 15m btc pair binanc top 5 bullish strength 1 wan 2 appc 3 flm 4 5 req binanc top 5 bullish revers strength 1 ckb 2 arpa 3 celo 4 iotx 5 tru result free http co vmsa8rwq1g websit,0.30000000000000004,Positive
1.4285754473156198e+18,2021-08-20 04:31:42,"[SCAN RESULTS - 15m - KUCOIN]

KuCoin top 5 bullish trend (#BTC pair)
1: $KDA
2: $REVV
3: $DENT
4: $EDN
5: $PHNX

KuCoin top 5 bullish trend (#USDT pair)
1: $AOA
2: $LYM
3: $OPS
4: $CGG
5: $GOVI

Ranking for KuCoin symbols not listed on Binance",2,1.0,63487.0,BTC,scan result 15m kucoin kucoin top 5 bullish trend btc pair 1 kda 2 revv 3 dent 4 edn 5 phnx kucoin top 5 bullish trend usdt pair 1 aoa 2 lym 3 op 4 cgg 5 govi rank kucoin symbol list binanc,0.06666666666666665,Positive
1.4285754410199327e+18,2021-08-20 04:31:41,@BustaRhymes #BTC but only to convert to #HEX,0,0.0,11979.0,BTC,bustarhym btc convert hex,0.0,Neutral
1.4285754115297894e+18,2021-08-20 04:31:34,"📢@UniLend_Finance Introduced
Grants Project @uBoostApp dApp will go Live on 20th August!

🚀 #uBoost allow the market making of paired tokens from the our liquidity pool to DEXs. Bringing Flash Loan⚡️to 6000+ tokens through an intuitive interface!📉

$UFT #BTC #Crypto https://t.co/7jeP4CdCFp",0,0.0,819.0,BTC,unilend_fin introduc grant project uboostapp dapp go live 20th august uboost allow market make pair token liquid pool dex bring flash loan 6000 token intuit interfac uft btc crypto http co 7jep4cdcfp,0.06818181818181818,Positive
1.428575339798745e+18,2021-08-20 04:31:17,"https://t.co/lftiQFhjzk Coinbase Pledges $500 Million to #Crypto Investment, Allocates 10% Quarterly Income to Cryto https://t.co/N3T1XYlOCY #btc #blockchain #LightningNetWork",0,0.0,77244.0,BTC,http co lftiqfhjzk coinbas pledg 500 million crypto invest alloc 10 quarter incom cryto http co n3t1xyloci btc blockchain lightningnetwork,0.0,Neutral
1.428575317447168e+18,2021-08-20 04:31:11,Green Day #btc #Bitcoin #cryptocurrency,0,2.0,1394.0,BTC,green day btc bitcoin cryptocurr,-0.2,Negative
1.4285753086895882e+18,2021-08-20 04:31:09,"@BustaRhymes Bitcoin, no question about it. #btc",0,0.0,71.0,BTC,bustarhym bitcoin question btc,0.0,Neutral
1.428575170395091e+18,2021-08-20 04:30:36,"Unlimited fiat and limited supply of bitcoin, you do the math. Boom 💥 $btc $luna $fet $kcs $bnb #altcoinseason2021 #BTC",0,1.0,15.0,BTC,unlimit fiat limit suppli bitcoin math boom btc luna fet kc bnb altcoinseason2021 btc,0.0,Neutral
1.428575108076089e+18,2021-08-20 04:30:22,"#BTT #TRY Sale details
Auto Trade Monster

Currency: BTT-TRY
% Change: +13.1236

Buy: 0.04450000 TRY
Sell: 0.05034000 TRY
Time of sale (+03:00):
2021-04-03 01:15:40

#crypto #cryptocurrencies #trx #usdt #bnb #btc #try

Via @KaanKOZANn https://t.co/AF77RDreLZ https://t.co/1N1JFIL8wN",0,0.0,342.0,BTC,btt tri sale detail auto trade monster currenc btt tri chang 13 1236 buy 0 04450000 tri sell 0 05034000 tri time sale 03 00 2021 04 03 01 15 40 crypto cryptocurr trx usdt bnb btc tri via kaankozann http co af77rdrelz http co 1n1jfil8wn,0.0,Neutral
1.4285750838414295e+18,2021-08-20 04:30:16,#BTC still in channel and are working on its way to the golden pocket 51-55k https://t.co/PUl9Xmc5V1,0,0.0,264.0,BTC,btc still channel work way golden pocket 51 55k http co pul9xmc5v1,0.3,Positive
1.4285750455474463e+18,2021-08-20 04:30:07,Crypto is the future of finance and #BTC is the bedrock upon which this future will be built.,1,8.0,3904.0,BTC,crypto futur financ btc bedrock upon futur built,0.0,Neutral
1.4285750375236977e+18,2021-08-20 04:30:05,"$TSLA winnings of initial #BTC investment🙌

$465731871 (34.5 %) (Realized: 272 M)
(Estimating an average buy price of $35000/BTC with now 38,700 BTC holdings $BTCUSD)
#Tesla #Bitcoin #crypto",0,0.0,1366.0,BTC,tsla win initi btc invest 465731871 34 5 realiz 272 estim averag buy price 35000 btc 38 700 btc hold btcusd tesla bitcoin crypto,0.8,Positive
1.428575037049774e+18,2021-08-20 04:30:05,"#Bitcoin price in US Dollar #BTC $usd #BTCUSD $XBT #xbtusd 
BTC Price Now : 47,113.44$ USD 
Avg Last Hour : 47,080.66$ 
Avg 24 Hours : 45,668.11$ 
24h Change : 6.59% 
24h Low : 44,106.32$ 
24h High : 47,324.70$
More information here https://t.co/PWwAp4BXM0 https://t.co/3zVMHtrvYH",0,0.0,282.0,BTC,bitcoin price u dollar btc usd btcusd xbt xbtusd btc price 47 113 44 usd avg last hour 47 080 66 avg 24 hour 45 668 11 24h chang 6 59 24h low 44 106 32 24h high 47 324 70 inform http co pwwap4bxm0 http co 3zvmhtrvyh,0.05333333333333334,Positive
1.4285749973462835e+18,2021-08-20 04:29:55,"This is now the second month in a row that #BTC signals from this time frame are on track to generate gains of over $10K per coin (we just started posting results July 1)

You can easily learn how to do this yourself. It only take some discipline and the will to do it.",0,0.0,1214.0,BTC,second month row btc signal time frame track generat gain 10k per coin start post result juli 1 easili learn take disciplin,0.0,Neutral
1.4285749637625364e+18,2021-08-20 04:29:47,"@CryptoTownEU Good project..

@ihwan 
@NurhaLiiza_2 
@syasavira 

#BAT #Presale #IDO #ICO #BinanceSmartChain #Binance #BTC #Bitcoin #ElonMusk #Crypto #cryptocurrency",0,0.0,18.0,BTC,cryptotowneu good project ihwan nurhaliiza_2 syasavira bat presal ido ico binancesmartchain binanc btc bitcoin elonmusk crypto cryptocurr,0.7,Positive
1.428574888340738e+18,2021-08-20 04:29:29,"The largest cross-border arbitrage seen by @CrossCoinCo at 04:28 UTC: buy #BTC for RUB on Exmo, then transfer it to Quidax and sell it for NGN. The arbitrage spread is 30.4%.  More: https://t.co/xEpwOSyFhm",0,0.0,89.0,BTC,largest cross border arbitrag seen crosscoinco 04 28 utc buy btc rub exmo transfer quidax sell ngn arbitrag spread 30 4 http co xepwosyfhm,0.0,Neutral
1.42857488743048e+18,2021-08-20 04:29:29,The largest exchange premiums &amp; discounts seen by @CrossCoinCo at 04:28 UTC: #BTC vs NGN on Quidax is trading at a 24.7% premium to USD markets; #BTC vs RUB on Exmo is trading at a 4.5% discount to USD markets. Visit: https://t.co/xEpwOSyFhm,0,0.0,89.0,BTC,largest exchang premium amp discount seen crosscoinco 04 28 utc btc v ngn quidax trade 24 7 premium usd market btc v rub exmo trade 4 5 discount usd market visit http co xepwosyfhm,0.0,Neutral
1.4285748668112732e+18,2021-08-20 04:29:24,"Eventually, every enterprise will have #BTC on their balance sheet.",0,4.0,285.0,BTC,eventu everi enterpris btc balanc sheet,0.0,Neutral
1.4285747697927004e+18,2021-08-20 04:29:01,"@dypfinance @TekiKola @coin98_wallet Join now
@Wahyu_tn_tzd @murnihardinas @EkoPutr48697339
#Airdrop #Airdrops #BTC #BSC #cryptocurrency #DeFi #nft #DeFiYieldProtocol #DYP https://t.co/bTkCFcf534",0,0.0,166.0,BTC,dypfin tekikola coin98_wallet join wahyu_tn_tzd murnihardina ekoputr48697339 airdrop airdrop btc bsc cryptocurr defi nft defiyieldprotocol dyp http co btkcfcf534,0.0,Neutral
1.4285747420140134e+18,2021-08-20 04:28:54,"Buy #poodl today. Tomorrow will be late. The bull run is about to start.
Don't wait to buy #poodl. Just buy #poodl and wait.
We are #poodl We are money$$$
#poodlparty #poodltoken https://t.co/auepx1zpOK
#hodlthepoodl #bnb #btc #bsc #mommydogecoin #pupdoge https://t.co/4bGGz7ftQq",0,0.0,39.0,BTC,buy poodl today tomorrow late bull run start wait buy poodl buy poodl wait poodl money poodlparti poodltoken http co auepx1zpok hodlthepoodl bnb btc bsc mommydogecoin pupdog http co 4bggz7ftqq,-0.3,Negative
1.428574686963585e+18,2021-08-20 04:28:41,"@VRA_Millionaire After 7 years of seeing #BTC  in number one spot and #ETH in number two spot in my portfolio, $VRA just flipper #ETH. EOY I feel like it’s going to be sitting #1 for sure. Let’s fucking go!!!!! 🚀💃🏻🚀@rjmark_verasity @verasitytech @VerasityJohn @VRA_Millionaire",0,3.0,8.0,BTC,vra_millionair 7 year see btc number one spot eth number two spot portfolio vra flipper eth eoy feel like go sit 1 sure let fuck go rjmark_veras verasitytech verasityjohn vra_millionair,0.04999999999999999,Positive
1.4285746862045962e+18,2021-08-20 04:28:41,"$gvsi trump's the whole list !!!! 
Clearly #1 $tnsp / $hmbl ×2 #crypto #btc #bitcoin #merger 

$phil $suti $xfls $neca $dpls $meil $rbnw $drnk $ltnc $pbya $qban $gtll $rgbp $amc $wish $nakd $mvis https://t.co/NPLxmtQHK7",0,2.0,533.0,BTC,gvsi trump whole list clear 1 tnsp hmbl 2 crypto btc bitcoin merger phil suti xfls neca dpls meil rbnw drnk ltnc pbya qban gtll rgbp amc wish nakd mvis http co nplxmtqhk7,0.15000000000000002,Positive
1.4285746788980165e+18,2021-08-20 04:28:39,"@RedBatToken Good project and nice project

@mayayuningsih 
@ihwan 
@NurhaLiiza_2 

#BAT #Presale #IDO #ICO #BinanceSmartChain #Binance #BTC #Bitcoin #ElonMusk #Crypto #cryptocurrency",0,2.0,18.0,BTC,redbattoken good project nice project mayayuningsih ihwan nurhaliiza_2 bat presal ido ico binancesmartchain binanc btc bitcoin elonmusk crypto cryptocurr,0.6499999999999999,Positive
1.42857466924698e+18,2021-08-20 04:28:37,https://t.co/EO2A1szVuk World's biggest #crypto exchange still lacks US footing https://t.co/kwoGmDi0yW #altcoin #btc #bounty,0,0.0,77244.0,BTC,http co eo2a1szvuk world biggest crypto exchang still lack u foot http co kwogmdi0yw altcoin btc bounti,0.0,Neutral
1.4285746464550748e+18,2021-08-20 04:28:32,"@cyprustoken Good project.
@trng16743393
@sn50021710 
@cham05727027 

#Cyprus #TokenSale #IDO #BTC   #BSC",0,0.0,8.0,BTC,cyprustoken good project trng16743393 sn50021710 cham05727027 cyprus tokensal ido btc bsc,0.7,Positive
1.4285746282351206e+18,2021-08-20 04:28:27,#TREAT #blockchaintechnology #btc #SHIBASTRONG #RHOP #shibitforward #Messi #CryptoNews #SIHBAINUTOKEN #dogsoftwitter #wealth #cryptocurrency #BONE #forbes #finance #coinbase #ltc #webull #LEASH #altcoins #trade #forexsignals #LionelMessi #SHIBARMY $saita $eth #ethereum $leash https://t.co/qEU4a2Uhrw,0,1.0,356.0,BTC,treat blockchaintechnolog btc shibastrong rhop shibitforward messi cryptonew sihbainutoken dogsoftwitt wealth cryptocurr bone forb financ coinbas ltc webul leash altcoin trade forexsign lionelmessi shibarmi saita eth ethereum leash http co qeu4a2uhrw,0.0,Neutral
1.4285746262762865e+18,2021-08-20 04:28:27,But will @elonmusk pay for this suit in $doge or #btc? 🧐 https://t.co/7ZxNIVYuge,0,0.0,160.0,BTC,elonmusk pay suit doge btc http co 7zxnivyug,0.0,Neutral
1.4285745850966508e+18,2021-08-20 04:28:17,https://t.co/EO2A1szVuk Binance: The #crypto giant facing pressure from regulators https://t.co/UdvIyMqTrU #altcoin #btc #Bitcoin,0,0.0,77244.0,BTC,http co eo2a1szvuk binanc crypto giant face pressur regul http co udviymqtru altcoin btc bitcoin,0.0,Neutral
1.4285744200382095e+18,2021-08-20 04:27:38,"https://t.co/36POQXZydV TA: #Bitcoin Regains Strength, Why #BTC Could Hit $50 This Time https://t.co/vZbUFZfh5E #tron #xrp #airdrop",0,0.0,77244.0,BTC,http co 36poqxzydv ta bitcoin regain strength btc could hit 50 time http co vzbufzfh5 tron xrp airdrop,0.0,Neutral
1.4285743852799304e+18,2021-08-20 04:27:29,"@BTCMillennium @BinanceChain Impresive and great project. I trust this project can be successfully #BTC #Crypto 
don't miss this opportunity..
@fahrizaidr
@Ummikalsum_pluv
@AmirMahmudJunar
@amsalalwal
@AlFathi03170619
@darkmeadow41
@GenjotanM
@nxl2010
 🚀🚀🚀",0,0.0,13.0,BTC,btcmillennium binancechain impres great project trust project success btc crypto miss opportun fahrizaidr ummikalsum_pluv amirmahmudjunar amsalalw alfathi03170619 darkmeadow41 genjotanm nxl2010,0.55,Positive
1.428574369933058e+18,2021-08-20 04:27:26,#BTC is now at $47104.51,0,0.0,11.0,BTC,btc 47104 51,0.0,Neutral
1.4285743051479245e+18,2021-08-20 04:27:10,Cryptocurrencies are wriggling tesla in time #ETH #BTC #cryptotrading #crypto #elonmusk #Doge #XRP #USDT #DOT #USDC #ICP #cryptocrash,0,1.0,27.0,BTC,cryptocurr wriggl tesla time eth btc cryptotrad crypto elonmusk doge xrp usdt dot usdc icp cryptocrash,0.0,Neutral
1.4285742954882212e+18,2021-08-20 04:27:08,"#CryptoQuant $50K level retest for #btc 💥🔥
The netflow is negative now supporting #btc to pump greater 💥😜 https://t.co/BF0lQS0Zgc",0,0.0,114.0,BTC,cryptoqu 50k level retest btc netflow negat support btc pump greater http co bf0lqs0zgc,0.5,Positive
1.428574268594471e+18,2021-08-20 04:27:01,GRT__The Graph   |CRYPTO |Will RİSE___   #GBP   #TREND   #DASH   #LİTECOİN   #BTC   #NZD   #BCH   #BAT   #LEO   #SELL      64,0,0.0,3.0,BTC,grt__the graph crypto ri se___ gbp trend dash li tecoi n btc nzd bch bat leo sell 64,0.0,Neutral
1.4285742214797353e+18,2021-08-20 04:26:50,"#BTC $BTC ✅
Let see How Price reacts in This Zone !! 👀 https://t.co/FekevyCMtT https://t.co/5ENwIQn77c",0,4.0,2659.0,BTC,btc btc let see price react zone http co fekevycmtt http co 5enwiqn77c,0.0,Neutral
1.4285742198650348e+18,2021-08-20 04:26:50,no trade: #BTC price is 34564 at time 08/20/21 - 05:26:49,0,0.0,1520.0,BTC,trade btc price 34564 time 08 20 21 05 26 49,0.0,Neutral
1.4285741304298906e+18,2021-08-20 04:26:28,"PHYS PILLARZ UPDATE
#ZNNAliens $ZNN $QSR @Zenon_Network #nftcollectors  #NoM #btc
https://t.co/5FCqT4iVw5 https://t.co/IjMJS9qUXs",0,2.0,128.0,BTC,phys pillarz updat znnalien znn qsr zenon_network nftcollector nom btc http co 5fcqt4ivw5 http co ijmjs9qux,0.0,Neutral
1.4285740232150262e+18,2021-08-20 04:26:03,"@DNPthree @JebTheGreat_ I think i want #BTC or #ETH  #20kday 
Join 1Mphp din to 👌🙏🙏 @LeM_2021 @bellealexi57  @nhoyasim101  @Mayperilla1 @elizasugui24 @vinaxviii @YouMar18529891 @clomar_pael",0,2.0,423.0,BTC,dnpthree jebthegreat_ think want btc eth 20kday join 1mphp din lem_2021 bellealexi57 nhoyasim101 mayperilla1 elizasugui24 vinaxviii youmar18529891 clomar_pael,0.0,Neutral
1.428573956378792e+18,2021-08-20 04:25:47,"For Forecast subscribers: #BTC has given an exit long and go neutral signal on its 15 minute time frame at $47,101. This resulted in a gain on the prior long position of +$2,293.00 per coin.

Since Aug, 1, #BTC signals from this time frame have produced gains of +$9773 per coin.",0,1.0,1214.0,BTC,forecast subscrib btc given exit long go neutral signal 15 minut time frame 47 101 result gain prior long posit 2 293 00 per coin sinc aug 1 btc signal time frame produc gain 9773 per coin,-0.03333333333333333,Negative
1.4285738894545592e+18,2021-08-20 04:25:31,"#Bitcoin vs #Ethereum #Cardano  is the epitome of ""If you want to go fast, go alone. If you want to go far, go together."" Everything we can do with #ETH right now, will be able to be done with #BTC in time.",0,1.0,76.0,BTC,bitcoin v ethereum cardano epitom want go fast go alon want go far go togeth everyth eth right abl done btc time,0.19523809523809524,Positive
1.4285738522846413e+18,2021-08-20 04:25:22,"If you're reading this tweet, buy SNXUSDT.  Because I'm going to pump it up soon. 
#btc #PancakeSwap #bitcoin #bnb #etherium #eth #xrp #Ripple #avax #ada #MINA #sxp #SNX",1,1.0,193.0,BTC,read tweet buy snxusdt go pump soon btc pancakeswap bitcoin bnb etherium eth xrp rippl avax ada mina sxp snx,0.0,Neutral
1.428573811264217e+18,2021-08-20 04:25:12,What’s word with the bitcoin mining council ? @elonmusk Tesla gonna resume #BTC payments or what ???,0,0.0,56.0,BTC,word bitcoin mine council elonmusk tesla gonna resum btc payment,0.0,Neutral
1.4285738055937024e+18,2021-08-20 04:25:11,@BBCWorld LOL looks like they took that money and LONGED #BTC x100 🤣,0,0.0,96.0,BTC,bbcworld lol look like took money long btc x100,0.375,Positive
1.4285737234061804e+18,2021-08-20 04:24:51,@nikichain @Tracy_Maloney2 But will you really use your #btc to pay for things?,0,0.0,418.0,BTC,nikichain tracy_maloney2 realli use btc pay thing,0.0,Neutral
1.4285737080592955e+18,2021-08-20 04:24:48,"[NEW] Peter Schiff just admitted: ""I wish I had bought Bitcoin"" + https://t.co/473RddY8RB #bitcoin #btc #cryptocurrency #crypto #blockchain",0,0.0,580.0,BTC,new peter schiff admit wish bought bitcoin http co 473rddy8rb bitcoin btc cryptocurr crypto blockchain,0.13636363636363635,Positive
1.4285735923929825e+18,2021-08-20 04:24:20,"Web design by #chaindesign
https://t.co/swtCapdjWO

#creamcoin #bitcoin #design #marketing #pay #crm #exchange #btc #cryptocurrency",0,0.0,9175.0,BTC,web design chaindesign http co swtcapdjwo creamcoin bitcoin design market pay crm exchang btc cryptocurr,0.0,Neutral
